model,train_accuracy,test_accuracy,cv_mean,cv_std,overfitting,params,mean_nodes,mean_depth,mean_leaves,total_nodes,total_leaves,max_depth,n_estimator
"RandomForestOverfit(max_depth=5, max_features=2, n_estimators=22,
                    random_state=42)",0.9914285714285714,0.9466666666666667,0.9400000000000001,0.030505937862946624,0.04476190476190478,"{'n_estimators': 22, 'max_depth': 5, 'max_features': 2, 'bootstrap': True}",34.36363636363637,5.0,17.681818181818183,756,389,5,22
"RandomForestOverfit(max_depth=5, max_features=2, n_estimators=25,
                    random_state=42)",0.9942857142857143,0.9466666666666667,0.9428571428571428,0.02996596709057576,0.04761904761904767,"{'n_estimators': 25, 'max_depth': 5, 'max_features': 2, 'bootstrap': True}",34.6,5.0,17.8,865,445,5,25
"RandomForestOverfit(max_depth=5, max_features=2, n_estimators=28,
                    random_state=42)",0.9885714285714285,0.94,0.9457142857142857,0.03979539507766895,0.0485714285714286,"{'n_estimators': 28, 'max_depth': 5, 'max_features': 2, 'bootstrap': True}",33.92857142857143,5.0,17.464285714285715,950,489,5,28
"RandomForestOverfit(max_depth=6, max_features=2, n_estimators=1,
                    random_state=42)",0.9314285714285714,0.9,0.7914285714285715,0.07033447785766385,0.03142857142857136,"{'n_estimators': 1, 'max_depth': 6, 'max_features': 2, 'bootstrap': True}",47.0,6.0,24.0,47,24,6,1
"RandomForestOverfit(max_depth=6, max_features=2, n_estimators=4,
                    random_state=42)",0.9771428571428571,0.9266666666666666,0.8857142857142856,0.02996596709057578,0.05047619047619045,"{'n_estimators': 4, 'max_depth': 6, 'max_features': 2, 'bootstrap': True}",45.0,6.0,23.0,180,92,6,4
"RandomForestOverfit(max_depth=6, max_features=2, n_estimators=7,
                    random_state=42)",0.9857142857142858,0.9533333333333334,0.9257142857142856,0.041796396680936584,0.0323809523809524,"{'n_estimators': 7, 'max_depth': 6, 'max_features': 2, 'bootstrap': True}",46.714285714285715,6.0,23.857142857142858,327,167,6,7
"RandomForestOverfit(max_depth=6, max_features=2, n_estimators=10,
                    random_state=42)",0.9885714285714285,0.9333333333333333,0.9314285714285713,0.03545621041711673,0.0552380952380952,"{'n_estimators': 10, 'max_depth': 6, 'max_features': 2, 'bootstrap': True}",44.2,6.0,22.6,442,226,6,10
"RandomForestOverfit(max_depth=6, max_features=2, n_estimators=13,
                    random_state=42)",0.9828571428571429,0.9333333333333333,0.9228571428571428,0.046598589800857404,0.049523809523809526,"{'n_estimators': 13, 'max_depth': 6, 'max_features': 2, 'bootstrap': True}",43.92307692307692,6.0,22.46153846153846,571,292,6,13
"RandomForestOverfit(max_depth=6, max_features=2, n_estimators=16,
                    random_state=42)",0.9885714285714285,0.9466666666666667,0.945714285714286,0.029137254363387353,0.04190476190476189,"{'n_estimators': 16, 'max_depth': 6, 'max_features': 2, 'bootstrap': True}",43.5,6.0,22.25,696,356,6,16
"RandomForestOverfit(max_depth=6, max_features=2, n_estimators=19,
                    random_state=42)",0.9914285714285714,0.94,0.9485714285714287,0.04481253468959463,0.05142857142857149,"{'n_estimators': 19, 'max_depth': 6, 'max_features': 2, 'bootstrap': True}",44.578947368421055,6.0,22.789473684210527,847,433,6,19
"RandomForestOverfit(max_depth=6, max_features=2, n_estimators=22,
                    random_state=42)",0.9914285714285714,0.9466666666666667,0.945714285714286,0.03768830273792264,0.04476190476190478,"{'n_estimators': 22, 'max_depth': 6, 'max_features': 2, 'bootstrap': True}",43.63636363636363,6.0,22.318181818181817,960,491,6,22
"RandomForestOverfit(max_depth=6, max_features=2, n_estimators=25,
                    random_state=42)",0.9942857142857143,0.9533333333333334,0.9571428571428573,0.03380617018914066,0.04095238095238096,"{'n_estimators': 25, 'max_depth': 6, 'max_features': 2, 'bootstrap': True}",43.88,6.0,22.44,1097,561,6,25
"RandomForestOverfit(max_depth=6, max_features=2, n_estimators=28,
                    random_state=42)",0.9942857142857143,0.96,0.9542857142857144,0.03181579635902871,0.034285714285714364,"{'n_estimators': 28, 'max_depth': 6, 'max_features': 2, 'bootstrap': True}",43.5,6.0,22.25,1218,623,6,28
"RandomForestOverfit(max_depth=8, max_features=2, n_estimators=1,
                    random_state=42)",0.96,0.92,0.8285714285714285,0.0433307168231517,0.039999999999999925,"{'n_estimators': 1, 'max_depth': 8, 'max_features': 2, 'bootstrap': True}",57.0,8.0,29.0,57,29,8,1
"RandomForestOverfit(max_depth=8, max_features=2, n_estimators=4,
                    random_state=42)",0.9828571428571429,0.92,0.8942857142857144,0.030772370326482903,0.06285714285714283,"{'n_estimators': 4, 'max_depth': 8, 'max_features': 2, 'bootstrap': True}",56.0,8.0,28.5,224,114,8,4
"RandomForestOverfit(max_depth=8, max_features=2, n_estimators=7,
                    random_state=42)",0.9942857142857143,0.9466666666666667,0.9228571428571428,0.036811710647786086,0.04761904761904767,"{'n_estimators': 7, 'max_depth': 8, 'max_features': 2, 'bootstrap': True}",54.714285714285715,7.857142857142857,27.857142857142858,383,195,8,7
"RandomForestOverfit(max_depth=8, max_features=2, n_estimators=10,
                    random_state=42)",0.9971428571428571,0.94,0.9342857142857142,0.029416086117105732,0.05714285714285716,"{'n_estimators': 10, 'max_depth': 8, 'max_features': 2, 'bootstrap': True}",54.4,7.9,27.7,544,277,8,10
"RandomForestOverfit(max_depth=8, max_features=2, n_estimators=13,
                    random_state=42)",0.9971428571428571,0.9533333333333334,0.9400000000000002,0.03307381972225781,0.04380952380952374,"{'n_estimators': 13, 'max_depth': 8, 'max_features': 2, 'bootstrap': True}",54.53846153846154,7.923076923076923,27.76923076923077,709,361,8,13
"RandomForestOverfit(max_depth=8, max_features=2, n_estimators=16,
                    random_state=42)",0.9971428571428571,0.9533333333333334,0.9485714285714287,0.023211538298959916,0.04380952380952374,"{'n_estimators': 16, 'max_depth': 8, 'max_features': 2, 'bootstrap': True}",54.0,7.9375,27.5,864,440,8,16
"RandomForestOverfit(max_depth=8, max_features=2, n_estimators=19,
                    random_state=42)",1.0,0.9533333333333334,0.945714285714286,0.024578072191550386,0.046666666666666634,"{'n_estimators': 19, 'max_depth': 8, 'max_features': 2, 'bootstrap': True}",54.26315789473684,7.947368421052632,27.63157894736842,1031,525,8,19
"RandomForestOverfit(max_depth=8, max_features=2, n_estimators=22,
                    random_state=42)",1.0,0.9533333333333334,0.9542857142857144,0.027701027756664748,0.046666666666666634,"{'n_estimators': 22, 'max_depth': 8, 'max_features': 2, 'bootstrap': True}",54.63636363636363,7.954545454545454,27.818181818181817,1202,612,8,22
"RandomForestOverfit(max_depth=8, max_features=2, n_estimators=25,
                    random_state=42)",1.0,0.9533333333333334,0.9514285714285716,0.02941608611710572,0.046666666666666634,"{'n_estimators': 25, 'max_depth': 8, 'max_features': 2, 'bootstrap': True}",55.16,7.96,28.08,1379,702,8,25
"RandomForestOverfit(max_depth=8, max_features=2, n_estimators=28,
                    random_state=42)",1.0,0.9466666666666667,0.9542857142857144,0.027701027756664748,0.053333333333333344,"{'n_estimators': 28, 'max_depth': 8, 'max_features': 2, 'bootstrap': True}",54.92857142857143,7.964285714285714,27.964285714285715,1538,783,8,28
"RandomForestOverfit(max_depth=10, max_features=2, n_estimators=1,
                    random_state=42)",0.9742857142857143,0.9266666666666666,0.8485714285714285,0.04199125273342588,0.04761904761904767,"{'n_estimators': 1, 'max_depth': 10, 'max_features': 2, 'bootstrap': True}",59.0,9.0,30.0,59,30,10,1
"RandomForestOverfit(max_depth=10, max_features=2, n_estimators=4,
                    random_state=42)",0.9885714285714285,0.9466666666666667,0.8971428571428571,0.029137254363387367,0.04190476190476189,"{'n_estimators': 4, 'max_depth': 10, 'max_features': 2, 'bootstrap': True}",63.5,9.5,32.25,254,129,10,4
"RandomForestOverfit(max_depth=10, max_features=2, n_estimators=7,
                    random_state=42)",0.9942857142857143,0.9466666666666667,0.9400000000000001,0.022857142857142874,0.04761904761904767,"{'n_estimators': 7, 'max_depth': 10, 'max_features': 2, 'bootstrap': True}",60.42857142857143,9.0,30.714285714285715,423,215,10,7
"RandomForestOverfit(max_depth=10, max_features=2, n_estimators=10,
                    random_state=42)",0.9971428571428571,0.9466666666666667,0.9371428571428572,0.02941608611710573,0.05047619047619045,"{'n_estimators': 10, 'max_depth': 10, 'max_features': 2, 'bootstrap': True}",60.0,9.2,30.5,600,305,10,10
"RandomForestOverfit(max_depth=10, max_features=2, n_estimators=13,
                    random_state=42)",1.0,0.9533333333333334,0.9400000000000002,0.03307381972225781,0.046666666666666634,"{'n_estimators': 13, 'max_depth': 10, 'max_features': 2, 'bootstrap': True}",59.15384615384615,9.23076923076923,30.076923076923077,769,391,10,13
"RandomForestOverfit(max_depth=10, max_features=2, n_estimators=16,
                    random_state=42)",1.0,0.9533333333333334,0.9428571428571431,0.03257644071711826,0.046666666666666634,"{'n_estimators': 16, 'max_depth': 10, 'max_features': 2, 'bootstrap': True}",58.5,9.25,29.75,936,476,10,16
"RandomForestOverfit(max_depth=10, max_features=2, n_estimators=19,
                    random_state=42)",1.0,0.9533333333333334,0.9514285714285716,0.023211538298959916,0.046666666666666634,"{'n_estimators': 19, 'max_depth': 10, 'max_features': 2, 'bootstrap': True}",58.578947368421055,9.210526315789474,29.789473684210527,1113,566,10,19
"RandomForestOverfit(max_depth=10, max_features=2, n_estimators=22,
                    random_state=42)",1.0,0.9466666666666667,0.9514285714285716,0.023211538298959916,0.053333333333333344,"{'n_estimators': 22, 'max_depth': 10, 'max_features': 2, 'bootstrap': True}",59.18181818181818,9.227272727272727,30.09090909090909,1302,662,10,22
"RandomForestOverfit(max_depth=10, max_features=2, n_estimators=25,
                    random_state=42)",1.0,0.96,0.9571428571428573,0.02857142857142858,0.040000000000000036,"{'n_estimators': 25, 'max_depth': 10, 'max_features': 2, 'bootstrap': True}",60.2,9.24,30.6,1505,765,10,25
"RandomForestOverfit(max_depth=10, max_features=2, n_estimators=28,
                    random_state=42)",1.0,0.9466666666666667,0.9542857142857144,0.024578072191550386,0.053333333333333344,"{'n_estimators': 28, 'max_depth': 10, 'max_features': 2, 'bootstrap': True}",60.142857142857146,9.214285714285714,30.571428571428573,1684,856,10,28
"RandomForestOverfit(max_depth=12, max_features=2, n_estimators=1,
                    random_state=42)",0.9742857142857143,0.9266666666666666,0.8485714285714285,0.04199125273342588,0.04761904761904767,"{'n_estimators': 1, 'max_depth': 12, 'max_features': 2, 'bootstrap': True}",59.0,9.0,30.0,59,30,12,1
"RandomForestOverfit(max_depth=12, max_features=2, n_estimators=4,
                    random_state=42)",0.9914285714285714,0.9466666666666667,0.8942857142857144,0.029416086117105743,0.04476190476190478,"{'n_estimators': 4, 'max_depth': 12, 'max_features': 2, 'bootstrap': True}",63.5,9.75,32.25,254,129,12,4
"RandomForestOverfit(max_depth=12, max_features=2, n_estimators=7,
                    random_state=42)",0.9942857142857143,0.9533333333333334,0.9314285714285713,0.029137254363387353,0.04095238095238096,"{'n_estimators': 7, 'max_depth': 12, 'max_features': 2, 'bootstrap': True}",60.42857142857143,9.142857142857142,30.714285714285715,423,215,12,7
"RandomForestOverfit(max_depth=12, max_features=2, n_estimators=10,
                    random_state=42)",0.9971428571428571,0.9466666666666667,0.9342857142857144,0.029416086117105732,0.05047619047619045,"{'n_estimators': 10, 'max_depth': 12, 'max_features': 2, 'bootstrap': True}",60.0,9.3,30.5,600,305,12,10
"RandomForestOverfit(max_depth=12, max_features=2, n_estimators=13,
                    random_state=42)",1.0,0.9533333333333334,0.9400000000000002,0.03307381972225781,0.046666666666666634,"{'n_estimators': 13, 'max_depth': 12, 'max_features': 2, 'bootstrap': True}",59.15384615384615,9.307692307692308,30.076923076923077,769,391,12,13
"RandomForestOverfit(max_depth=12, max_features=2, n_estimators=16,
                    random_state=42)",1.0,0.9533333333333334,0.945714285714286,0.02770102775666475,0.046666666666666634,"{'n_estimators': 16, 'max_depth': 12, 'max_features': 2, 'bootstrap': True}",58.5,9.4375,29.75,936,476,12,16
"RandomForestOverfit(max_depth=12, max_features=2, n_estimators=19,
                    random_state=42)",1.0,0.9533333333333334,0.9485714285714287,0.024907993963089584,0.046666666666666634,"{'n_estimators': 19, 'max_depth': 12, 'max_features': 2, 'bootstrap': True}",58.578947368421055,9.421052631578947,29.789473684210527,1113,566,12,19
"RandomForestOverfit(max_depth=12, max_features=2, n_estimators=22,
                    random_state=42)",1.0,0.9466666666666667,0.9600000000000002,0.024578072191550355,0.053333333333333344,"{'n_estimators': 22, 'max_depth': 12, 'max_features': 2, 'bootstrap': True}",59.63636363636363,9.454545454545455,30.318181818181817,1312,667,12,22
"RandomForestOverfit(max_depth=12, max_features=2, n_estimators=25,
                    random_state=42)",1.0,0.96,0.9571428571428573,0.02857142857142858,0.040000000000000036,"{'n_estimators': 25, 'max_depth': 12, 'max_features': 2, 'bootstrap': True}",60.6,9.44,30.8,1515,770,12,25
"RandomForestOverfit(max_depth=12, max_features=2, n_estimators=28,
                    random_state=42)",1.0,0.9466666666666667,0.9571428571428573,0.02857142857142858,0.053333333333333344,"{'n_estimators': 28, 'max_depth': 12, 'max_features': 2, 'bootstrap': True}",60.5,9.392857142857142,30.75,1694,861,12,28
